Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower
2023-01-03 00:00:00-05:00,1.9700000286102295,2.0899999141693115,1.850000023841858,1.9299999475479128,1457100,0.0,0.0,,,,,,,,,
2023-01-04 00:00:00-05:00,1.9600000381469729,2.2850000858306885,1.8799999952316284,2.109999895095825,7373700,0.0,0.0,,,100.0,,,,,,
2023-01-05 00:00:00-05:00,2.2200000286102295,2.25,2.065000057220459,2.1500000953674316,3793300,0.0,0.0,,,100.00000000000001,,,,,,
2023-01-06 00:00:00-05:00,2.2200000286102295,2.319999933242798,2.0799999237060547,2.299999952316284,3142500,0.0,0.0,,,100.0,,,,,,
2023-01-09 00:00:00-05:00,2.390000104904175,2.4100000858306885,2.2799999713897705,2.369999885559082,1953200,0.0,0.0,,,99.99999999999999,,,,,,
2023-01-10 00:00:00-05:00,2.380000114440918,2.4200000762939453,2.2799999713897705,2.3499999046325684,1090700,0.0,0.0,,,99.05655900057612,,,,,,
2023-01-11 00:00:00-05:00,2.359999895095825,2.4000000953674316,2.3399999141693115,2.359999895095825,951500,0.0,0.0,,,99.06132751959251,,,,,,
2023-01-12 00:00:00-05:00,2.369999885559082,2.700000047683716,2.3399999141693115,2.6700000762939453,2790600,0.0,0.0,,,99.19685030450498,,,,,,
2023-01-13 00:00:00-05:00,2.640000104904175,2.700000047683716,2.559999942779541,2.5999999046325684,1762900,0.0,0.0,,,95.8322628907856,,,,,,
2023-01-17 00:00:00-05:00,2.630000114440918,2.6549999713897705,2.5199999809265137,2.5799999237060547,1767700,0.0,0.0,,,94.84245281521338,,,,,,
2023-01-18 00:00:00-05:00,2.859999895095825,3.2100000381469727,2.8350000381469727,2.9200000762939453,5267700,0.0,0.0,,,95.66261908587867,,,,,,
2023-01-19 00:00:00-05:00,2.890000104904175,2.9149999618530273,2.7699999809265137,2.7799999713897705,1773600,0.0,0.0,,,89.3611558726271,,,,,,
2023-01-20 00:00:00-05:00,2.8299999237060547,2.880000114440918,2.6730000972747803,2.809999942779541,1718900,0.0,0.0,,,89.52045692622589,,,,,,
2023-01-23 00:00:00-05:00,2.869999885559082,2.9000000953674316,2.6649999618530273,2.680000066757202,2338900,0.0,0.0,,,83.67363811437203,,,,,,
2023-01-24 00:00:00-05:00,2.8499999046325684,2.8499999046325684,2.5399999618530273,2.549999952316284,1052000,0.0,0.0,,,78.17505231900726,,,,,,
2023-01-25 00:00:00-05:00,2.5,2.615000009536743,2.424999952316284,2.569999933242798,1577400,0.0,0.0,,,78.41011474700679,,,,,,
2023-01-26 00:00:00-05:00,2.640000104904175,2.7200000286102295,2.505000114440918,2.559999942779541,1284800,0.0,0.0,,,77.95800340525243,,,,,,
2023-01-27 00:00:00-05:00,2.559999942779541,2.8399999141693115,2.559999942779541,2.7899999618530273,1659800,0.0,0.0,,,80.7126108960885,,,,,,
2023-01-30 00:00:00-05:00,2.759999990463257,2.869999885559082,2.700000047683716,2.75,1082400,0.0,0.0,,,78.86666628665195,,,,,,
2023-01-31 00:00:00-05:00,2.759999990463257,2.9100000858306885,2.759999990463257,2.9000000953674316,1152700,0.0,0.0,2.5364999711513523,2.536499971151352,80.65354587666582,,,,3.069051431249335,2.5364999711513523,2.0039485110533697
2023-02-01 00:00:00-05:00,2.930000066757202,3.0,2.859999895095825,2.9600000381469727,1471900,0.0,0.0,2.587999975681305,2.5768333108652204,81.33343133728604,,,,3.0730814754408993,2.587999975681305,2.1029184759217108
2023-02-02 00:00:00-05:00,3.059999942779541,3.3399999141693115,3.049999952316284,3.1500000953674316,2706600,0.0,0.0,2.6399999856948853,2.6314206236749547,83.33112234180392,,,,3.1318943531569112,2.6399999856948853,2.1481056182328593
2023-02-03 00:00:00-05:00,3.0899999141693115,3.1600000858306885,2.890000104904175,2.9000000953674316,3293000,0.0,0.0,2.6774999856948853,2.656999620979,72.358194925886,,,,3.1267606023113776,2.6774999856948853,2.228239369078393
2023-02-06 00:00:00-05:00,2.9000000953674316,2.950000047683716,2.8299999237060547,2.8499999046325684,1270500,0.0,0.0,2.7049999833106995,2.675380600374578,70.36259508977513,,,,3.1248333925740455,2.7049999833106995,2.2851665740473535
2023-02-07 00:00:00-05:00,2.8499999046325684,2.880000114440918,2.7100000381469727,2.799999952316284,1633300,0.0,0.0,2.7264999866485597,2.6872491100833122,68.33304796181511,,,,3.118636540266131,2.7264999866485597,2.3343634330309886
2023-02-08 00:00:00-05:00,2.7799999713897705,2.8299999237060547,2.6500000953674316,2.7200000286102295,1814500,0.0,0.0,2.744999992847443,2.690368245181114,65.09765311310107,0.1647289392318867,,,3.097221603917692,2.744999992847443,2.3927783817771937
2023-02-09 00:00:00-05:00,2.759999990463257,2.7890000343322754,2.619999885559082,2.6500000953674316,1044000,0.0,0.0,2.759500002861023,2.686523659484573,62.31731283396513,0.14180987849298887,,,3.068334980144746,2.759500002861023,2.4506650255773
2023-02-10 00:00:00-05:00,2.619999885559082,2.75,2.5799999237060547,2.680000066757202,1851800,0.0,0.0,2.760000002384186,2.685902364939109,63.04577107791795,0.12463044254354338,,,3.0682856552984026,2.760000002384186,2.4517143494699694
2023-02-13 00:00:00-05:00,2.680000066757202,2.700000047683716,2.569999933242798,2.6500000953674316,1213800,0.0,0.0,2.7625000119209293,2.682483101170378,61.760025765821744,0.10735732044899882,,,3.0663339028130467,2.7625000119209293,2.458666121028812
2023-02-14 00:00:00-05:00,2.619999885559082,2.869999885559082,2.5799999237060547,2.809999942779541,5386700,0.0,0.0,2.7740000128746036,2.6946275622760125,65.76956789926416,0.10536432292690012,,,3.06653381504716,2.7740000128746036,2.481466210702047
2023-02-15 00:00:00-05:00,2.7899999618530273,2.9100000858306885,2.7799999713897705,2.9000000953674316,1529000,0.0,0.0,2.7730000138282778,2.714186851141862,67.81391088539337,0.10978162395874103,,,3.063661373274475,2.7730000138282778,2.4823386543820805
2023-02-16 00:00:00-05:00,2.809999942779541,2.890000104904175,2.750999927520752,2.759999990463257,966100,0.0,0.0,2.772000014781952,2.718550007267709,61.64628415857716,0.10082330017128927,,,3.0626957769166387,2.772000014781952,2.481304252647265
2023-02-17 00:00:00-05:00,2.7899999618530273,2.819999933242798,2.7200000286102295,2.809999942779541,733900,0.0,0.0,2.772000014781952,2.7272595249355027,62.94256919928421,0.0966442871303248,,,3.0626957769166387,2.772000014781952,2.481304252647265
2023-02-21 00:00:00-05:00,2.7799999713897705,2.819999933242798,2.6700000762939453,2.6700000762939453,1430500,0.0,0.0,2.7715000152587894,2.7218062441124973,57.12110321295456,0.08110069169903378,0.11469342295596742,-0.03359273125693364,3.0628606603843345,2.7715000152587894,2.4801393701332444
2023-02-22 00:00:00-05:00,2.680000066757202,2.7750000953674316,2.6700000762939453,2.7699999809265137,908900,0.0,0.0,2.7825000166893004,2.7263961238090704,59.96910248097839,0.07597563705319565,0.10694986577541307,-0.030974228722217417,3.05562090539242,2.7825000166893004,2.509379127986181
2023-02-23 00:00:00-05:00,2.809999942779541,2.880000114440918,2.799999952316284,2.859999895095825,1205900,0.0,0.0,2.797000014781952,2.739120292503047,62.39026392266506,0.07827394195610848,0.10121468101155216,-0.02294073905544368,3.0537567268751036,2.797000014781952,2.5402433026888
2023-02-24 00:00:00-05:00,2.7799999713897705,2.8399999141693115,2.680000066757202,2.7200000286102295,1237600,0.0,0.0,2.8050000190734865,2.7372993149894453,56.650399816077034,0.06801451693867211,0.09457464819697615,-0.026560131258304046,3.040838950716434,2.8050000190734865,2.569161087430539
2023-02-27 00:00:00-05:00,2.7799999713897705,2.859999895095825,2.759999990463257,2.809999942779541,947900,0.0,0.0,2.8060000181198124,2.7442231843027876,59.246092090608805,0.06638089200759234,0.0889358969590994,-0.022555004951507057,3.0417456462663512,2.8060000181198124,2.5702543899732735
2023-02-28 00:00:00-05:00,2.799999952316284,2.990000009536743,2.7899999618530273,2.950000047683716,1784600,0.0,0.0,2.816000020503998,2.763820980815257,62.96139073233015,0.0755126085695288,0.08625123928118528,-0.010738630711656483,3.0582725990110764,2.816000020503998,2.5737274419969194
2023-03-01 00:00:00-05:00,2.950000047683716,2.9600000381469727,2.815000057220459,2.9000000953674316,1262900,0.0,0.0,2.816000020503998,2.7767904202964164,60.82855275478369,0.07781794462479485,0.0845645803499072,-0.006746635725112346,3.0582725990110764,2.816000020503998,2.5737274419969194
2023-03-02 00:00:00-05:00,2.8499999046325684,2.9200000762939453,2.788000106811523,2.9000000953674316,1749400,0.0,0.0,2.8130000233650208,2.7885246750650845,60.82855275478369,0.07873730541311152,0.08339912536254807,-0.004661819949436541,3.049482589031731,2.8130000233650208,2.5765174576983103
2023-03-03 00:00:00-05:00,2.9100000858306885,3.234999895095825,2.9100000858306885,3.0899999141693115,2029800,0.0,0.0,2.810000014305115,2.8172366025988205,65.91688841543146,0.09371699179939963,0.08546269864991839,0.008254293149481243,3.030272531524272,2.810000014305115,2.589727497085958
2023-03-06 00:00:00-05:00,3.0999999046325684,3.1700000762939453,2.9600000381469727,3.0199999809265137,1598800,0.0,0.0,2.816000008583069,2.8365474005347915,62.68611420781545,0.09880117316188786,0.08813039355231228,0.010670779609575576,3.0517455841400136,2.816000008583069,2.580254433026125
2023-03-07 00:00:00-05:00,3.0399999618530273,3.140000104904175,2.880000114440918,2.990000009536743,1650800,0.0,0.0,2.8230000138282776,2.8511619347254538,61.29944038704235,0.0992654067320391,0.09035739618825765,0.008908010543781444,3.0703943904439224,2.8230000138282776,2.575605637212633
2023-03-08 00:00:00-05:00,3.0299999713897705,3.0299999713897705,2.7799999713897705,2.8399999141693115,1962700,0.0,0.0,2.825000011920929,2.8500988851486784,54.77503404649644,0.08653207321231049,0.08959233159306823,-0.003060258380757741,3.0722650041215456,2.825000011920929,2.577735019720312
2023-03-09 00:00:00-05:00,2.859999895095825,2.950000047683716,2.819999933242798,2.8299999237060547,1605200,0.0,0.0,2.83050000667572,2.848184698344619,54.3596461420081,0.07477197422727988,0.08662826011991057,-0.011856285892630686,3.0730262467473515,2.83050000667572,2.587973766604089
2023-03-10 00:00:00-05:00,2.8399999141693115,3.240000009536743,2.8399999141693115,3.069999933242798,2782300,0.0,0.0,2.851499998569489,2.869309958811112,61.839334259591745,0.08385141909689908,0.08607289191530827,-0.0022214728184091898,3.1005200336144556,2.851499998569489,2.602479963524522
2023-03-13 00:00:00-04:00,2.940000057220459,2.999000072479248,2.759999990463257,2.7699999809265137,2074100,0.0,0.0,2.855999994277954,2.8598518656792455,50.66256530980512,0.06607775242425395,0.08207386401709742,-0.015996111592843462,3.095532838082575,2.855999994277954,2.616467150473333
2023-03-14 00:00:00-04:00,2.859999895095825,2.930000066757202,2.799999952316284,2.9200000762939453,1447200,0.0,0.0,2.86949999332428,2.8655802666901695,55.03828385899953,0.06336531175648696,0.07833215356497533,-0.014966841808488368,3.0908119762657997,2.86949999332428,2.64818801038276
2023-03-15 00:00:00-04:00,2.809999942779541,2.8499999046325684,2.5999999046325684,2.7300000190734863,2115400,0.0,0.0,2.8654999971389774,2.8526678621552475,49.098289193201275,0.04536136864299767,0.0717379965805798,-0.026376627937582137,3.093752031688085,2.8654999971389774,2.63724796258987
2023-03-16 00:00:00-04:00,2.759999990463257,2.759999990463257,2.6449999809265137,2.6700000762939453,939700,0.0,0.0,2.853999996185303,2.835270930168457,47.360028482972616,0.025952456310779137,0.06258088852661968,-0.03662843221584054,3.0968497102938377,2.853999996185303,2.6111502820767685
2023-03-17 00:00:00-04:00,2.6500000953674316,2.680000066757202,2.5250000953674316,2.5399999618530273,3196000,0.0,0.0,2.8429999947547913,2.807149885566987,43.746208195370606,7.990952744885149e-05,0.05008069272678552,-0.050000783199336665,3.119485053327035,2.8429999947547913,2.5665149361825477
2023-03-20 00:00:00-04:00,2.569999933242798,2.619999885559082,2.4149999618530273,2.440000057220459,1686400,0.0,0.0,2.8245000004768372,2.7721832352482703,41.14535440387332,-0.028168715353569684,0.03443081111071448,-0.06259952646428416,3.152126277971517,2.8245000004768372,2.4968737229821576
2023-03-21 00:00:00-04:00,2.509999990463257,2.619999885559082,2.4800000190734863,2.5899999141693115,976800,0.0,0.0,2.820499992370606,2.75483244276456,46.30245817805371,-0.03801401730883436,0.019941845426804713,-0.057955862735639074,3.157396104290534,2.820499992370606,2.483603880450678
2023-03-22 00:00:00-04:00,2.5899999141693115,2.6600000858306885,2.5,2.509999990463257,1110800,0.0,0.0,2.807499992847443,2.731515066354912,44.083813815662815,-0.05167612509297115,0.005618251322849541,-0.05729437641582069,3.170260230858829,2.807499992847443,2.444739754836057
