Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower
2023-01-03 00:00:00-05:00,12.90999984741211,13.0,12.529999732971191,12.739999771118164,21865100,0.0,0.0,,,,,,,,,
2023-01-04 00:00:00-05:00,12.859999656677246,13.609999656677246,12.859999656677246,13.59000015258789,34359100,0.0,0.0,,,100.0,,,,,,
2023-01-05 00:00:00-05:00,13.5,14.010000228881836,13.420000076293944,13.989999771118164,27378000,0.0,0.0,,,100.0,,,,,,
2023-01-06 00:00:00-05:00,14.010000228881836,14.25,13.920000076293944,14.18000030517578,29546400,0.0,0.0,,,100.0,,,,,,
2023-01-09 00:00:00-05:00,14.25,14.789999961853027,14.229999542236328,14.609999656677246,31496900,0.0,0.0,,,100.0,,,,,,
2023-01-10 00:00:00-05:00,14.5600004196167,15.199999809265137,14.5600004196167,15.1899995803833,31109900,0.0,0.0,,,99.99999999999999,,,,,,
2023-01-11 00:00:00-05:00,15.09000015258789,15.5,15.050000190734863,15.34000015258789,28664300,0.0,0.0,,,100.00000000000001,,,,,,
2023-01-12 00:00:00-05:00,16.030000686645508,16.899999618530273,15.880000114440918,16.829999923706055,96441800,0.0,0.0,,,100.0,,,,,,
2023-01-13 00:00:00-05:00,16.219999313354492,17.06999969482422,16.010000228881836,17.020000457763672,50828000,0.0,0.0,,,100.0,,,,,,
2023-01-17 00:00:00-05:00,16.899999618530273,17.1200008392334,16.739999771118164,17.079999923706055,32875700,0.0,0.0,,,100.0,,,,,,
2023-01-18 00:00:00-05:00,17.530000686645508,17.639999389648438,16.600000381469727,16.639999389648438,42352600,0.0,0.0,,,95.15529901507358,,,,,,
2023-01-19 00:00:00-05:00,16.40999984741211,16.489999771118164,16.010000228881836,16.280000686645508,32630200,0.0,0.0,,,91.25966401622806,,,,,,
2023-01-20 00:00:00-05:00,16.3700008392334,16.540000915527344,16.139999389648438,16.34000015258789,22487700,0.0,0.0,,,91.32342058827115,,,,,,
2023-01-23 00:00:00-05:00,16.389999389648438,16.440000534057617,16.15999984741211,16.170000076293945,23408500,0.0,0.0,,,89.3350150641909,,,,,,
2023-01-24 00:00:00-05:00,16.010000228881836,16.43000030517578,15.960000038146973,16.020000457763672,21641500,0.0,0.0,,,87.52418952656862,,,,,,
2023-01-25 00:00:00-05:00,15.970000267028809,16.479999542236328,15.899999618530272,16.260000228881836,34131000,0.0,0.0,,,87.94522563025606,,,,,,
2023-01-26 00:00:00-05:00,16.540000915527344,16.739999771118164,15.729999542236328,16.610000610351562,47488900,0.0,0.0,,,88.5519938116336,,,,,,
2023-01-27 00:00:00-05:00,16.540000915527344,16.809999465942383,16.3700008392334,16.43000030517578,26257000,0.0,0.0,,,86.15034156299609,,,,,,
2023-01-30 00:00:00-05:00,16.290000915527344,16.600000381469727,15.90999984741211,15.960000038146973,23586000,0.0,0.0,,,80.04571092614158,,,,,,
2023-01-31 00:00:00-05:00,16.010000228881836,16.239999771118164,15.90999984741211,16.139999389648438,19866900,0.0,0.0,15.671000051498414,15.671000051498414,80.61232282066398,,,,18.07189921732976,15.671000051498414,13.270100885667066
2023-02-01 00:00:00-05:00,16.040000915527344,16.719999313354492,15.920000076293944,16.690000534057617,26925300,0.0,0.0,15.868500089645387,15.768047716504052,82.26907711424506,,,,17.89280530679788,15.868500089645387,13.844194872492896
2023-02-02 00:00:00-05:00,16.729999542236328,17.31999969482422,16.719999313354492,17.059999465942383,31552200,0.0,0.0,16.04200005531311,15.891090740260083,83.30278521423992,,,,17.8372784236875,16.04200005531311,14.24672168693872
2023-02-03 00:00:00-05:00,16.850000381469727,17.219999313354492,16.850000381469727,17.020000457763672,22108200,0.0,0.0,16.19350008964539,15.998605951450902,82.74119208261898,,,,17.76841954870155,16.19350008964539,14.618580630589227
2023-02-06 00:00:00-05:00,16.8799991607666,17.09000015258789,16.790000915527344,16.920000076293945,19340800,0.0,0.0,16.330500078201297,16.086357772864524,81.26613446306061,,,,17.634348031286596,16.330500078201297,15.026652125115998
2023-02-07 00:00:00-05:00,16.920000076293945,17.030000686645508,16.540000915527344,16.959999084472656,19053400,0.0,0.0,16.448000049591066,16.169561707303394,81.40890037999765,,,,17.511966201000394,16.448000049591066,15.384033898181737
2023-02-08 00:00:00-05:00,17.260000228881836,17.440000534057617,16.799999237060547,16.969999313354492,20774200,0.0,0.0,16.537000036239625,16.24579386026064,81.4469681495191,0.630520944988481,,,17.45260016239707,16.537000036239625,15.621399910082184
2023-02-09 00:00:00-05:00,17.110000610351562,17.15999984741211,16.59000015258789,16.65999984741211,17558700,0.0,0.0,16.603000020980836,16.285242049513162,76.23566614979336,0.589112713914659,,,17.336050937011507,16.603000020980836,15.869949104950166
