Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower
2023-01-03 00:00:00-05:00,16.822396191320514,17.215621933141414,16.736078167085264,17.10053062438965,16347400,0.0,0.0,,,,,,,,,
2023-01-04 00:00:00-05:00,17.40743906697567,18.280208611202593,17.369076515336854,18.107572555541992,29096000,0.0,0.0,,,100.0,,,,,,
2023-01-05 00:00:00-05:00,17.877393732731562,18.0596209037616,17.589668161054295,18.011667251586914,17933600,0.0,0.0,,,99.27275325418404,,,,,,
2023-01-06 00:00:00-05:00,18.31857494539474,18.38571078990688,17.76230416746112,18.261030197143555,21704000,0.0,0.0,,,99.28726710211238,,,,,,
2023-01-09 00:00:00-05:00,18.43366343069583,18.57752803740377,18.184300429533728,18.193891525268555,18346700,0.0,0.0,,,98.71603318351904,,,,,,
2023-01-10 00:00:00-05:00,18.222666581677014,18.66384605242554,18.07880379031618,18.596710205078125,16523400,0.0,0.0,,,98.76205291200267,,,,,,
2023-01-11 00:00:00-05:00,18.673434306760768,18.721389782791384,18.17471016124291,18.43366241455078,14346400,0.0,0.0,,,97.24277371965286,,,,,,
2023-01-12 00:00:00-05:00,18.730979918615752,18.807706847020498,18.424070375682497,18.63507080078125,13816400,0.0,0.0,,,97.29806662770042,,,,,,
2023-01-13 00:00:00-05:00,18.644666547494463,19.009119091022363,18.635075450386527,18.836483001708984,16591400,0.0,0.0,,,97.35518621114922,,,,,,
2023-01-17 00:00:00-05:00,18.625483748302795,18.663846306173753,17.906167952404356,17.982894897460938,21531600,0.0,0.0,,,88.78847269128117,,,,,,
2023-01-18 00:00:00-05:00,18.17471032543038,18.280208715022063,17.628028869628906,17.628028869628906,15738900,0.0,0.0,,,85.42311440130044,,,,,,
2023-01-19 00:00:00-05:00,17.666395064915047,18.145938902910228,17.647212872359745,17.954120635986328,17352400,0.0,0.0,,,85.95011087669566,,,,,,
2023-01-20 00:00:00-05:00,17.848621225387113,18.20348262100338,17.762303193088137,18.193891525268555,16544800,0.0,0.0,,,86.34113091321333,,,,,,
2023-01-23 00:00:00-05:00,17.95411956571053,18.481618853648836,17.886983725083617,18.443254470825195,27041600,0.0,0.0,,,86.7540171922178,,,,,,
2023-01-24 00:00:00-05:00,18.22266753214329,18.702211414568115,18.193894240644497,18.625484466552734,19027500,0.0,0.0,,,87.0618123497104,,,,,,
2023-01-25 00:00:00-05:00,18.47202767801194,19.01870732568205,18.433663295354307,18.980344772338867,19501100,0.0,0.0,,,87.66299914298095,,,,,,
2023-01-26 00:00:00-05:00,18.87484646439763,18.922800118270622,18.6063012464908,18.884437561035156,23740600,0.0,0.0,,,86.49323939544054,,,,,,
2023-01-27 00:00:00-05:00,18.769344321183105,18.96116257578955,18.60629935356196,18.865253448486328,19612600,0.0,0.0,,,86.24533109060874,,,,,,
2023-01-30 00:00:00-05:00,18.79811859210697,18.941981375934706,18.606300327460293,18.683027267456055,14093400,0.0,0.0,,,83.78865513130695,,,,,,
2023-01-31 00:00:00-05:00,18.587117157058085,18.798117602929263,18.46243657211876,18.75016212463379,14899100,0.0,0.0,18.358375930786135,18.35837593078613,83.96981945414534,,,,19.284902834358494,18.358375930786135,17.431849027213776
2023-02-01 00:00:00-05:00,18.67343515500888,19.335206119777673,18.577527857219746,19.133798599243164,18686200,0.0,0.0,18.46003932952881,18.43222570873442,85.00130602869746,,,,19.248031345005113,18.46003932952881,17.67204731405251
2023-02-02 00:00:00-05:00,19.36397850317407,19.36397850317407,18.38570874512994,18.606298446655273,20871500,0.0,0.0,18.484975624084473,18.448804064726883,77.60675093188458,,,,19.258199991150935,18.484975624084473,17.711751257018012
2023-02-03 00:00:00-05:00,18.030849675084905,18.059622967266115,17.455398465978938,17.57048797607422,25763100,0.0,0.0,18.46291666030884,18.36515491342663,65.54832923449203,,,,19.31049137611348,18.46291666030884,17.6153419445042
2023-02-06 00:00:00-05:00,17.46498301756651,17.68557453942124,17.369075728158865,17.59925651550293,15431100,0.0,0.0,18.429827976226807,18.292212208862466,65.70770040967425,,,,19.354508242674378,18.429827976226807,17.505147709779237
2023-02-07 00:00:00-05:00,17.599257422640417,17.925347345514417,17.445803556501403,17.743120193481445,15345600,0.0,0.0,18.40728940963745,18.239917731207132,66.54124210760052,,,,19.37485437449531,18.40728940963745,17.43972444477959
2023-02-08 00:00:00-05:00,17.781486542484554,17.800666905888765,17.3690785456034,17.58966827392578,11946300,0.0,0.0,18.356937313079833,18.177989211466052,64.73378673341384,-0.13176357876512412,,,19.382883434215252,18.356937313079833,17.330991191944413
2023-02-09 00:00:00-05:00,17.78148370727405,17.87739099694669,16.88953201052988,17.081348419189453,17830800,0.0,0.0,18.289321613311767,18.073547231249233,59.01518460921209,-0.20751050486865097,,,19.45487983539098,18.289321613311767,17.123763391232554
2023-02-10 00:00:00-05:00,17.06216807393014,17.31152922247664,16.9662589548584,17.196439743041992,12472100,0.0,0.0,18.217390060424805,17.990013184753305,59.87938926095974,-0.2553105207977815,,,19.463503631572813,18.217390060424805,16.971276489276796
2023-02-13 00:00:00-05:00,17.014212599737125,17.244393387920713,16.985439315221313,17.196439743041992,9490600,0.0,0.0,18.135387897491455,17.91443476173318,59.879389260959734,-0.28985115412347895,,,19.4229104446414,18.135387897491455,16.84786535034151
2023-02-14 00:00:00-05:00,17.081348419189453,17.148484253686018,16.745667417392337,17.081348419189453,19540600,0.0,0.0,18.09031057357788,17.835093205300442,58.450009690300554,-0.3227908310919787,,,19.45674222947832,18.09031057357788,16.723878917677443
