date,open,high,low,close,volume,sma_20,ema_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,published_at,sentiment_score,sma_50,sma_200,ema_50,ema_200,volatility,close_lag_1,close_lag_2,close_lag_3,close_lag_4,close_lag_5
2023-10-18,0.179551080975635,0.16310848811301115,0.14926698832594087,0.12866014300968365,0.04698646103135935,7.895000004768372,8.106304395871486,0.2132675482988895,0.3064199676526844,0.20611306490312303,0.5945214077143669,0.1542362934544773,0.14490395790407296,0.1514044377844015,2025-03-06 16:00:05,1.0,0.1685010755818832,0.0,0.1742510099944503,0.013443281384218242,0.14576437076995308,0.1712510941974249,0.1712510941974249,0.15971603522129962,0.18367348493031688,0.2014196969625811
2023-10-19,0.1429758849997128,0.1391972822805636,0.14038205611011678,0.1162377945870986,0.04876864672235752,7.879000020027162,8.06094208335429,0.17417860905092575,0.2916687558679677,0.20736129296245084,0.531779921106425,0.15358991953109868,0.1432245221168983,0.14872924757437944,2025-03-06 16:00:05,1.0,0.16541472663432544,0.004474787401811842,0.17130508783263199,0.014108250449451631,0.14858668794792285,0.12866014300968365,0.1712510941974249,0.1712510941974249,0.15971603522129962,0.18367348493031688
2023-10-20,0.12635079591974818,0.11357813608297762,0.11639271794404238,0.09316767663484804,0.05043944580766831,7.870500016212464,7.995138064516651,0.1059867440949811,0.2710971568110904,0.20346518988111742,0.46309712496725297,0.15452384851346257,0.14233232060368328,0.14570212422270135,2025-03-06 16:00:05,1.0,0.1623510697899322,0.008191862926596016,0.16724520446143332,0.014202023687190923,0.1549530222102033,0.1162377945870986,0.12866014300968365,0.1712510941974249,0.1712510941974249,0.15971603522129962
2023-10-23,0.10390690584312645,0.09820667279673223,0.08529539163861,0.08340728117225615,0.059688564516111306,7.858000016212464,7.925124937313335,0.07862463875132619,0.2516684125938885,0.19572554605949893,0.4117813916096068,0.1561529449164073,0.14102026014367464,0.14092902624880554,2025-03-06 16:00:05,1.0,0.15919664020439195,0.011951828085883687,0.16282436646673104,0.014056004374490838,0.16528946557140223,0.09316767663484804,0.1162377945870986,0.12866014300968365,0.1712510941974249,0.1712510941974249
2023-10-24,0.11388195929110523,0.10461143898587355,0.11106175861454792,0.09405500839161474,0.036194417992161165,7.857000017166138,7.873208287515962,0.1304136996339853,0.2417415437984735,0.18717189010957686,0.40091338417882916,0.15627339639306193,0.14091529540697612,0.1405595956822696,2025-03-06 16:00:05,1.0,0.15624645253279923,0.01589764719183684,0.15914434942811628,0.014172012536944001,0.16607874914643445,0.08340728117225615,0.09316767663484804,0.1162377945870986,0.12866014300968365,0.1712510941974249
2023-10-25,0.10058184838979456,0.07856533823738576,0.0897378789298714,0.06743564803291136,0.06449027986983889,7.831000018119813,7.797664633819781,0.05345093969035797,0.2240603978387215,0.1761220172644446,0.3675859891404833,0.15958855991262966,0.1381862097502604,0.1307237814261022,2025-03-06 16:00:05,1.0,0.1533189591286156,0.019128643373558685,0.15419000762776636,0.013635428987220033,0.18729903767451772,0.09405500839161474,0.08340728117225615,0.09316767663484804,0.1162377945870986,0.12866014300968365
2023-10-26,0.08395675930982982,0.0700256364116939,0.06974677085259251,0.05146405720387348,0.12307230639523997,7.787500023841858,7.712172773014795,0.011530925984573837,0.2048802970788669,0.16271851839654536,0.336162347876057,0.1638177178131246,0.1336202399500438,0.11592398865775022,2025-03-06 16:00:05,1.0,0.15023260909893565,0.02167341085689589,0.14857877160083055,0.012713322757291756,0.21778263176764462,0.06743564803291136,0.09405500839161474,0.08340728117225615,0.09316767663484804,0.1162377945870986
2023-10-27,0.086450542490494,0.06233988440831606,0.07463347297962108,0.04880210424388032,0.11678922246653181,7.731500029563904,7.631965831352346,0.004547834787595018,0.1902128965520286,0.1485058441153107,0.3253589162082035,0.16550501395343487,0.12774220968981864,0.10159510529793137,2025-03-06 16:00:05,1.0,0.14741858486755244,0.024132399071227884,0.14304571922805287,0.011735247559348183,0.2427100004343366,0.05146405720387348,0.06743564803291136,0.09405500839161474,0.08340728117225615,0.09316767663484804
2023-10-30,0.13050704837106986,0.13065758045487175,0.059529067029370775,0.055013299610326305,0.4120923350992751,7.686500024795532,7.566064329054071,0.03950194822440056,0.1828939393331161,0.13539427497033688,0.34005994876884726,0.16637505142878561,0.1230187915332761,0.09069163426833315,2025-03-06 16:00:05,1.0,0.1445137846486556,0.02639123724853132,0.1380606657054918,0.010918906789532112,0.26088977610424996,0.04880210424388032,0.05146405720387348,0.06743564803291136,0.09405500839161474,0.08340728117225615
2023-10-31,0.08395675930982982,0.10418448443497175,0.09062639333480316,0.10913930977419284,0.1826623084214503,7.7000000238418576,7.564534411118908,0.29466808282273504,0.2011024312285792,0.12923744133608994,0.43291374612834693,0.1663208947833117,0.12443581672998305,0.09370260363215854,2025-03-06 16:00:05,1.0,0.14283444781678944,0.029407787302861532,0.13615566955799807,0.011435277645490904,0.2562240255800572,0.055013299610326305,0.04880210424388032,0.05146405720387348,0.06743564803291136,0.09405500839161474
2023-11-01,0.13383206618706278,0.11955594772121714,0.11905817642544025,0.11180122042387908,0.10589825053412441,7.705500030517579,7.566007317079588,0.30535598631963246,0.21795855105353898,0.12832262063809796,0.5029007077012418,0.1664763227376138,0.12501312403310294,0.09470614187435478,2025-03-06 16:00:05,1.0,0.14154090487389848,0.03218129768566058,0.1344672417044005,0.012011653601933903,0.2549994616707085,0.10913930977419284,0.055013299610326305,0.04880210424388032,0.05146405720387348,0.06743564803291136
2023-11-02,0.15544472162835576,0.15798462629708565,0.166148380719356,0.16415260938451914,0.11899423757517222,7.731500029563904,7.623530437004765,0.48852922282589073,0.2539788967198302,0.13616123369597222,0.619769215916022,0.17035551809576,0.12774220968981864,0.09549672729076164,2025-03-06 16:00:05,1.0,0.14095086690673087,0.03591266998251541,0.13563501599450223,0.013863454215167215,0.2611919541658456,0.11180122042387908,0.10913930977419284,0.055013299610326305,0.04880210424388032,0.05146405720387348
2023-11-03,0.18703239088028856,0.1818957914090229,0.17681029937834492,0.14995563975870774,0.10264752038393204,7.732500052452087,7.660337083850201,0.43218800368761323,0.2772607995732513,0.14797168344752498,0.6727978492739716,0.17052888666772648,0.12784717692907366,0.09549675285105275,2025-03-06 16:00:05,1.0,0.14070123645796528,0.03962974618900761,0.13600038886744836,0.015349396222760214,0.261522209959123,0.16415260938451914,0.11180122042387908,0.10913930977419284,0.055013299610326305,0.04880210424388032
2023-11-06,0.16791355825699872,0.14602908446162743,0.12083516286860507,0.10381540385420662,0.12019677323262615,7.698000025749208,7.644114482637626,0.2730907476460115,0.27717262041036717,0.15739906241634302,0.6409810862623369,0.16619278549455552,0.12422588725658645,0.09342768935396151,2025-03-06 16:00:05,1.0,0.13888573618588929,0.04223169871550292,0.133892458255101,0.015691394297981054,0.25639653946553287,0.14995563975870774,0.16415260938451914,0.11180122042387908,0.10913930977419284,0.055013299610326305
2023-11-07,0.12219450383108754,0.10674637462242409,0.11728118998227544,0.09760425079806756,0.07551755383289005,7.651000046730042,7.622770253462037,0.2539100370507833,0.27518117747435045,0.16446713334853708,0.6094815835129622,0.15873363214741676,0.1192925421292037,0.09256025709401583,2025-03-06 16:00:05,1.0,0.137047543810649,0.04444764794001088,0.13153617743897517,0.015877988106104857,0.24350010863890842,0.10381540385420662,0.14995563975870774,0.16415260938451914,0.11180122042387908,0.10913930977419284
2023-11-08,0.11221945038310877,0.08923997569962827,0.09862281114569549,0.08784381302516875,0.053836370877825376,7.587000036239624,7.592982604825609,0.22324845630419488,0.2702629767010265,0.16895138227105305,0.5749845584385187,0.1456488630086511,0.11257479147283433,0.09505986899091734,2025-03-06 16:00:05,1.0,0.1344377625753359,0.04662070753001668,0.12875213180114498,0.015823864740593052,0.21478385096956681,0.09760425079806756,0.10381540385420662,0.14995563975870774,0.16415260938451914,0.11180122042387908
2023-11-09,0.0939318127578086,0.0700256364116939,0.049755662775313625,0.04702748304065396,0.2680232871286548,7.510000014305115,7.522222347664368,0.10804015794078925,0.25034787473410847,0.16780029894436047,0.4997463271766118,0.13689676216237412,0.10449249673682881,0.08927827357393281,2025-03-06 16:00:05,1.0,0.13014864450815655,0.04813613060236266,0.12390201892125996,0.014771409785037548,0.20687066662375908,0.08784381302516875,0.09760425079806756,0.10381540385420662,0.14995563975870774,0.16415260938451914
2023-11-10,0.07398170586185104,0.05123825167466156,0.06486002635886523,0.055013299610326305,0.058760831339794,7.451000022888183,7.466772605717328,0.1414373450418731,0.23896130856326547,0.16417017956497487,0.4666483163423237,0.13065766424610692,0.0982995722665082,0.08426100985078411,2025-03-06 16:00:05,1.0,0.1262453203299524,0.04989459334624069,0.11966769874406336,0.013924858445811594,0.20258694502876218,0.04702748304065396,0.08784381302516875,0.09760425079806756,0.10381540385420662,0.14995563975870774
2023-11-13,0.06816290486519394,0.06490181531627881,0.06308303991570041,0.06388640562645842,0.0752039126010861,7.390500020980834,7.426127592015966,0.17904037904447156,0.23475096487397196,0.16026429959783464,0.46296659218536473,0.11996054454368521,0.09194919943986168,0.08452168010614702,2025-03-06 16:00:05,1.0,0.12227391443164348,0.051467202143452795,0.11607230930536871,0.013303875958552869,0.1818122435292407,0.055013299610326305,0.04702748304065396,0.08784381302516875,0.09760425079806756,0.10381540385420662
2023-11-14,0.11305068501843751,0.10076860370469498,0.10750774336151958,0.10292811440774685,0.09142165582784614,7.35200002193451,7.431258299354778,0.3286857210890768,0.24860634423752354,0.1604362632618323,0.5174105412910331,0.1082028632089741,0.08790805332313734,0.09091156475398354,2025-03-06 16:00:05,1.0,0.11939180848015563,0.0526109180041745,0.11469858523992893,0.013644513441398498,0.14972930076102875,0.06388640562645842,0.055013299610326305,0.04702748304065396,0.08784381302516875,0.09760425079806756
