date,open,high,low,close,volume,sma_20,ema_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,published_at,sentiment_score,rolling_3d_avg,rolling_5d_avg,rsi_7,close_lag,rsi_7_lag,ema_20_lag
2023-01-03,0.43744407634626326,0.40137498453626774,0.41057978433360987,0.40148386167141936,0.1220170885226563,,,,,,,,,,,,,,,,,
2023-01-04,0.420035145373987,0.39130379437055574,0.42495748235513986,0.40019486530615245,0.14202162823102146,,,0.0,,,,,,,,,,,,0.40148386167141936,,
2023-01-05,0.396681245410341,0.3680956960936115,0.4062228520531961,0.3692594752471057,0.08281985476246886,,,0.0,,,,,,,,,0.3903127340748925,,,0.40019486530615245,,
2023-01-06,0.4098440037463389,0.40619119934539416,0.42800701864006996,0.4208181102072728,0.08572427401944785,,,0.6570348694267454,,,,,,,,,0.39675748358684365,,,0.3692594752471057,,
2023-01-09,0.4264040076112594,0.40838098406784074,0.4280072519100129,0.3868754104341803,0.07665479825635435,,,0.4756346249666775,,,,,,,,,0.3923176652961862,0.3957263445732261,,0.4208181102072728,,
2023-01-10,0.39668117257159885,0.3650304566083866,0.39925161377772467,0.36625181706148213,0.08812004712018465,,,0.40285627286916437,,,,,,,,,0.39131511256764506,0.38867993565123865,,0.3868754104341803,,0.3957263445732261
2023-01-11,0.3873400447355073,0.35758672881555054,0.3770317997108732,0.36109600583620205,0.09952565018067708,,,0.386917161610516,,,,,,,,,0.3714077444439548,0.38086016375724857,35.9280790067337,0.36625181706148213,,0.38867993565123865
2023-01-12,0.37587570122194736,0.34094730506566684,0.35786175080648386,0.3267236406080203,0.15062719219037615,,,0.30132312196295,,,,,,,,,0.35135715450190147,0.3723529968294315,29.197052204088195,0.36109600583620205,35.9280790067337,0.38086016375724857
2023-01-13,0.3160054429757424,0.30941949022680504,0.3413053529658776,0.3361759321484019,0.15193774303593827,,,0.35789453020919887,,,,,,,,,0.34133185953087475,0.3554245612176573,39.33514115865562,0.3267236406080203,29.197052204088195,0.3723529968294315
2023-01-17,0.35974029113301675,0.3497048101423923,0.38356716406042546,0.34691739428984025,0.22386726820563885,,,0.4183228214141554,,,,,,,,,0.3366056556820875,0.3474329579887893,17.66914656828365,0.3361759321484019,39.33514115865562,0.3554245612176573
2023-01-18,0.35039855553478283,0.3151117849283591,0.3016575522313256,0.266571348074494,0.2462609537032588,,,0.2675169337647089,,,,,,,,,0.3165548915042454,0.3274968641913917,12.56677852894768,0.34691739428984025,17.66914656828365,0.3474329579887893
2023-01-19,0.27481808317919576,0.27351302252034193,0.30296466715667947,0.2627045332144813,0.16698339692790976,,,0.262610206791962,,,,,,,,,0.2920644251929385,0.30781856966704757,14.029793291788295,0.266571348074494,12.56677852894768,0.3274968641913917
2023-01-20,0.2743934797432406,0.24942945149589768,0.2894583862759954,0.27817214112611044,0.15610135147449397,,,0.33281821356859576,,,,,,,,,0.26914934080502856,0.29810826977066557,23.11970856513517,0.2627045332144813,14.029793291788295,0.30781856966704757
2023-01-23,0.29817160349859106,0.27044784537127464,0.31777804584463265,0.28461694871665744,0.1291894963740322,,,0.3610859556157954,,,,,,,,,0.27516454101908305,0.28779647308431666,33.333195400205966,0.27817214112611044,23.11970856513517,0.29810826977066557
2023-01-24,0.28967963907063865,0.3264968701998372,0.3068859650190028,0.2983660690437189,0.08760145999671948,,,0.41968150400522486,,,,,,,,,0.2870517196288289,0.27808620803509243,35.52631227906363,0.28461694871665744,33.333195400205966,0.28779647308431666
2023-01-25,0.29477485015016747,0.28664949766204506,0.3108070934399989,0.3146930078655261,0.10686208399123207,,,0.4839167379562369,,,,,,,,,0.2992253418753008,0.2877105399932988,38.17031189435422,0.2983660690437189,35.52631227906363,0.27808620803509243
2023-01-26,0.32067630058191776,0.2936558154905873,0.34043407845032636,0.30953737087603495,0.1171178485096005,,,0.471081147533047,,,,,,,,,0.30753214926176,0.29707710752560956,85.2117442448235,0.3146930078655261,38.17031189435422,0.2877105399932988
2023-01-27,0.3219499679560638,0.28752537119211974,0.33172017486270633,0.2957882505489735,0.15360451187365692,,,0.4377358506322565,,,,,,,,,0.3066728764301782,0.30060032941018217,73.33348079659672,0.30953737087603495,85.2117442448235,0.29707710752560956
2023-01-30,0.30921157144109745,0.29672073901116924,0.33564124883036417,0.30223288390373204,0.1792025024728156,,,0.4647706516039328,,,,,,,,,0.3025195017762468,0.3041235164475971,69.44451484813933,0.2957882505489735,73.33348079659672,0.30060032941018217
2023-01-31,0.3278942413405046,0.30416469977763505,0.3378195283040508,0.3314494379066337,0.15786918681231288,0.2948551553897607,0.2831664847476665,0.5738366817255973,,,,0.2674596912177054,0.2948551553897607,0.30567199713418836,,,0.30982352411977976,0.31074019022018007,77.66504044957716,0.30223288390373204,69.44451484813933,0.3041235164475971
2023-02-01,0.3346879170238046,0.3146738676804368,0.34261203698567577,0.33187910336172255,0.12789717063504555,0.29077847274074786,0.2830378121024433,0.5753116517322098,,,,0.25780738322360985,0.29077847274074786,0.30785904724508795,,,0.3218538083906961,0.31417740931941934,73.49399650661435,0.3314494379066337,77.66504044957716,0.31074019022018007
2023-02-02,0.3202516064106131,0.290152849117955,0.3116786953155657,0.2867654502278918,0.20099310262557513,0.2841350227875159,0.27772603052561085,0.45748402406213445,,,,0.24687791284800165,0.2841350227875159,0.30662637201108467,,,0.316697997165416,0.30962302518979073,36.05146180916941,0.33187910336172255,73.49399650661435,0.31417740931941934
