Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-03 00:00:00-05:00,6.812513016112222,6.917106087327212,6.554515532473727,6.624244689941406,46412200,0.0,0.0
2023-01-04 00:00:00-05:00,6.596352494410986,6.896186910288996,6.463867906573297,6.770674705505371,32807900,0.0,0.0
2023-01-05 00:00:00-05:00,6.8682959379796,7.119319702839744,6.826458311342985,7.063536643981934,27395900,0.0,0.0
2023-01-06 00:00:00-05:00,7.2099680284295955,7.237859560522711,7.084455801517283,7.168130397796631,17669800,0.0,0.0
2023-01-09 00:00:00-05:00,7.1262923767396025,7.209966960626666,7.063536272577685,7.140237808227539,19106100,0.0,0.0
2023-01-10 00:00:00-05:00,7.182075709817411,7.3075872579982,7.042618064624031,7.28666877746582,14703900,0.0,0.0
2023-01-11 00:00:00-05:00,7.4261263730601526,7.433099421519875,7.293641777257932,7.398234844207764,21875500,0.0,0.0
2023-01-12 00:00:00-05:00,7.384289888923348,7.628340615888354,7.363371407180415,7.600449085235596,21875200,0.0,0.0
2023-01-13 00:00:00-05:00,7.51677376853628,7.614394448901964,7.502828337047742,7.5586113929748535,13486800,0.0,0.0
2023-01-17 00:00:00-05:00,7.488882631641744,7.900283189327363,7.488882631641744,7.886337757110596,27792900,0.0,0.0
2023-01-18 00:00:00-05:00,7.990930901363778,8.039740912061415,7.656231880187988,7.656231880187988,33252200,0.0,0.0
2023-01-19 00:00:00-05:00,7.677150132146052,7.942119965765381,7.6562309885804725,7.914228439331055,24176600,0.0,0.0
2023-01-20 00:00:00-05:00,7.7817437611476175,8.011849037365364,7.739906800918841,7.990930557250977,17955700,0.0,0.0
2023-01-23 00:00:00-05:00,8.067632150375221,8.416276591307412,8.053686718530912,8.179198265075684,29135600,0.0,0.0
2023-01-24 00:00:00-05:00,8.611517798261048,8.611517798261048,8.13038810625211,8.214062690734863,16408700,0.0,0.0
2023-01-25 00:00:00-05:00,8.144335627318677,8.339576358593868,7.997904912615632,8.318657875061035,19518000,0.0,0.0
2023-01-26 00:00:00-05:00,8.318656577271359,8.346548105959329,7.91422907880256,8.130388259887695,26390400,0.0,0.0
2023-01-27 00:00:00-05:00,8.004876784792346,8.053687463227021,7.816609115073493,7.872392177581787,23555800,0.0,0.0
2023-01-30 00:00:00-05:00,8.011849126546716,8.011849126546716,7.830553856906675,7.865418434143066,21754100,0.0,0.0
2023-01-31 00:00:00-05:00,7.886337766518063,8.102496953534672,7.851473188454784,8.08855152130127,21190900,0.0,0.0
2023-02-01 00:00:00-05:00,8.081579049920455,8.207091273918405,7.781744588141604,7.963039875030518,26299500,0.0,0.0
2023-02-02 00:00:00-05:00,8.011848112305238,8.03973963756619,7.544664565444504,7.614393711090088,34490400,0.0,0.0
2023-02-03 00:00:00-05:00,7.607421400664455,7.753852088719742,7.481909192335214,7.5586113929748535,22173200,0.0,0.0
2023-02-06 00:00:00-05:00,7.5586121224390075,7.823581996157655,7.467964481562638,7.8026628494262695,27402100,0.0,0.0
2023-02-07 00:00:00-05:00,7.809635912956845,7.872392023295396,7.600449100157193,7.705042839050293,20381700,0.0,0.0
2023-02-08 00:00:00-05:00,7.739907147359481,7.8723917473293135,7.649259509491059,7.809635639190674,21963700,0.0,0.0
2023-02-09 00:00:00-05:00,7.788717431172844,7.851473541511394,7.6910967412032605,7.705042839050293,33568600,0.0,0.0
2023-02-10 00:00:00-05:00,7.8793663092868025,8.067634004874112,7.844501724181996,8.039742469787598,33941300,0.0,0.0
2023-02-13 00:00:00-05:00,8.011848733721244,8.172225515150686,7.970011775078063,8.158279418945312,19174700,0.0,0.0
2023-02-14 00:00:00-05:00,8.123415800293209,8.22800953919442,8.032768824226656,8.10947036743164,17979700,0.0,0.0
2023-02-15 00:00:00-05:00,8.032768608422439,8.123415582053717,7.956066402291548,8.102497100830078,17252900,0.0,0.0
2023-02-16 00:00:00-05:00,8.004876843215788,8.144335165490915,8.004876843215788,8.116443634033203,12330000,0.0,0.0
2023-02-17 00:00:00-05:00,8.018822516919048,8.109470155604344,7.942120975717582,8.05368709564209,17387900,0.0,0.0
2023-02-21 00:00:00-05:00,8.018822246961527,8.123415314622944,7.823581543666512,7.85844612121582,10352700,0.0,0.0
2023-02-22 00:00:00-05:00,7.837526975694331,7.921201562820766,7.802662398145023,7.85844612121582,15409000,0.0,0.0
2023-02-23 00:00:00-05:00,8.046713093552986,8.255899876120964,8.018821566876353,8.15130615234375,20401800,0.0,0.0
2023-02-24 00:00:00-05:00,7.983958252276215,8.102497425605838,7.900283659041167,7.935148239135742,19002400,0.0,0.0
2023-02-27 00:00:00-05:00,7.963038661915799,8.186170879486978,7.893309511431573,8.018821716308594,25699900,0.0,0.0
2023-02-28 00:00:00-05:00,8.165252532294847,8.165252532294847,7.684123514134854,7.732933521270752,49057700,0.0,0.0
2023-03-01 00:00:00-05:00,7.586502834876585,7.7399065694291584,7.293641462088251,7.732933521270752,51054600,0.0,0.0
2023-03-02 00:00:00-05:00,7.523747078476126,7.774770838879614,7.4121809627412425,7.502828598022461,34028600,0.0,0.0
2023-03-03 00:00:00-05:00,7.48190956405144,7.781744003295898,7.412181073171541,7.781744003295898,22583700,0.0,0.0
2023-03-06 00:00:00-05:00,7.739906445470246,7.9700117111206055,7.698068822176334,7.9700117111206055,21378800,0.0,0.0
2023-03-07 00:00:00-05:00,7.8305541069498625,7.858446301618823,7.572557291140671,7.656231880187988,24411000,0.0,0.0
2023-03-08 00:00:00-05:00,7.809635376559439,8.018822174991294,7.788716896212203,7.865418434143066,20411800,0.0,0.0
2023-03-09 00:00:00-05:00,7.990929979134292,8.095523037125773,7.670177092310923,7.698068618774414,30532500,0.0,0.0
2023-03-10 00:00:00-05:00,7.635313997063701,7.80266318826278,7.565585499890704,7.586503982543945,16375000,0.0,0.0
2023-03-13 00:00:00-04:00,7.349426180589429,7.509802999594375,7.237860044752923,7.272724628448486,22280300,0.0,0.0
2023-03-14 00:00:00-04:00,7.356397873431156,7.481909420603188,7.119319546014594,7.147211074829102,18429400,0.0,0.0
2023-03-15 00:00:00-04:00,6.986834605755258,7.042617660632683,6.721864762594261,6.958942413330078,40117600,0.0,0.0
2023-03-16 00:00:00-04:00,6.917105847845629,7.00775348342063,6.826458212270628,6.98683500289917,21424000,0.0,0.0
2023-03-17 00:00:00-04:00,6.924079667901129,6.993808165738037,6.777648957961067,6.965916633605957,23413400,0.0,0.0
2023-03-20 00:00:00-04:00,6.938024910079091,6.979862539616352,6.805540302353126,6.81251335144043,28083500,0.0,0.0
2023-03-21 00:00:00-04:00,6.910132839616563,7.042618101993139,6.903159791073267,6.972888946533203,18549000,0.0,0.0
2023-03-22 00:00:00-04:00,6.944998421424101,7.070510653403393,6.847377722663918,6.9101338386535645,14526400,0.0,0.0
2023-03-23 00:00:00-04:00,7.02169872133712,7.049590249590223,6.6939734306097725,6.7148919105529785,25095300,0.0,0.0
2023-03-24 00:00:00-04:00,6.680027331018872,6.8752680287037595,6.6660818993917665,6.763701915740967,19828700,0.0,0.0
2023-03-27 00:00:00-04:00,6.889213927226533,6.979861557648963,6.798566296804101,6.958942413330078,21918500,0.0,0.0
2023-03-28 00:00:00-04:00,7.0007807459066225,7.147211446034597,6.97288921564351,7.119319915771484,12357800,0.0,0.0
2023-03-29 00:00:00-04:00,7.14721081200786,7.279695402758347,7.098400804623967,7.251803874969482,13150800,0.0,0.0
2023-03-30 00:00:00-04:00,7.363370238991739,7.398234148036668,7.1960204166384605,7.342451095581055,14119700,0.0,0.0
2023-03-31 00:00:00-04:00,7.440073832203247,7.460992316425936,7.209968510793796,7.272724628448486,21188700,0.0,0.0
2023-04-03 00:00:00-04:00,7.405206939139751,7.62136675865193,7.398233891577909,7.614393711090088,20931000,0.0,0.0
2023-04-04 00:00:00-04:00,7.642286242691066,7.66320472314473,7.433099443194907,7.502828598022461,12803500,0.0,0.0
2023-04-05 00:00:00-04:00,7.502829171755988,7.600449197995662,7.314560838316812,7.579530715942383,19135200,0.0,0.0
2023-04-06 00:00:00-04:00,7.530720321284203,7.544665753617669,7.4261265863438615,7.4540181159973145,12795400,0.0,0.0
2023-04-10 00:00:00-04:00,7.5167744932773175,7.642286713708007,7.502829060444211,7.600449085235596,14805700,0.0,0.0
2023-04-11 00:00:00-04:00,7.809635851896886,8.095524205660345,7.774771272538443,8.067632675170898,23356200,0.0,0.0
2023-04-12 00:00:00-04:00,8.151307170544587,8.304710918921355,8.07460562884947,8.193144798278809,18964700,0.0,0.0
2023-04-13 00:00:00-04:00,8.276817760151024,8.353519286753766,8.234980805635493,8.290763854980469,13568700,0.0,0.0
2023-04-14 00:00:00-04:00,8.269846303658143,8.437196148873605,8.262873919888502,8.40930461883545,16852800,0.0,0.0
2023-04-17 00:00:00-04:00,8.444169044494629,8.465088192031178,8.367467498486997,8.444169044494629,16075800,0.0,0.0
2023-04-18 00:00:00-04:00,8.374439515881335,8.65335479880546,8.332601890949473,8.569680213928223,27060100,0.0,0.0
2023-04-19 00:00:00-04:00,8.39535811491665,8.409304211753883,8.11644282803696,8.130388259887695,27611000,0.0,0.0
2023-04-20 00:00:00-04:00,8.123413966653638,8.311682255187453,8.088550059876024,8.200116157531738,16229600,0.0,0.0
