date,open,high,low,close,volume,sma_20,ema_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,published_at,sentiment_score
2023-01-03,14.56700038909912,14.652000427246094,13.937999725341797,14.501999855041504,6283000,,,,,,,,,,,
2023-01-04,14.68000030517578,16.56999969482422,14.59000015258789,16.506000518798828,10101000,,,100.0,,,,,,,,
2023-01-05,16.054000854492188,16.054000854492188,14.97700023651123,15.656000137329102,4091000,,,96.84038325485724,,,,,,,,
2023-01-06,15.26099967956543,16.18899917602539,14.710000038146973,16.045000076293945,4929000,,,96.88883094910312,,,,,,,,
2023-01-09,17.0,18.187000274658203,16.540000915527344,17.500999450683594,7146000,,,97.0699287692102,,,,,,,,
2023-01-10,17.434999465942383,19.097000122070312,17.0,19.0,6524000,,,97.24756516216424,,,,,,,,
2023-01-11,18.899999618530273,19.645000457763672,18.410999298095703,19.47599983215332,6659000,,,97.3034699146067,,,,,,,,
2023-01-12,20.364999771118164,21.343000411987305,18.930999755859375,21.017000198364254,9960000,,,97.48179152958188,,,,,,,,
2023-01-13,20.600000381469727,22.21699905395508,20.270000457763672,21.69700050354004,8457000,,,97.55851767014104,,,,,,,,
2023-01-17,23.200000762939453,23.96699905395508,22.274999618530273,23.59199905395508,10863000,,,97.7630631360616,,,,,,,,
2023-01-18,23.700000762939453,24.20299911499023,20.961999893188477,22.118999481201172,11378000,,,91.35609972617353,,,,,,,,
2023-01-19,21.677000045776367,22.78700065612793,21.448999404907227,22.145000457763672,4942000,,,91.36685491909242,,,,,,,,
2023-01-20,22.41900062561035,24.187000274658203,21.902999877929688,24.003000259399418,7299000,,,92.12126207388523,,,,,,,,
2023-01-23,24.094999313354492,25.049999237060547,23.57699966430664,25.02199935913086,7276000,,,92.50794122406232,,,,,,,,
2023-01-24,24.700000762939453,25.10199928283691,24.184999465942383,24.75,3157000,,,91.22097375709238,,,,,,,,
2023-01-25,24.040000915527344,24.75200080871582,23.21500015258789,24.583999633789062,3746000,,,90.39444844033451,,,,,,,,
2023-01-26,25.30299949645996,25.499000549316406,23.698999404907227,24.531999588012695,4123000,,,90.1189893350297,,,,,,,,
2023-01-27,24.0,26.209999084472656,24.0,25.836000442504883,6292000,,,90.87031783849548,,,,,,,,
2023-01-30,25.23500061035156,25.885000228881836,23.941999435424805,24.569000244140625,5340000,,,84.1732302139438,,,,,,,,
2023-01-31,24.899999618530273,25.775999069213867,24.799999237060547,25.17300033569336,3788000,21.386249971389773,21.38624997138977,84.75022562267759,,,,28.583410507715293,21.386249971389773,14.189089435064252,,
2023-02-01,25.100000381469727,27.36000061035156,24.424999237060547,26.79199981689453,6554000,22.000749969482424,21.90108329000927,86.2022766959604,,,,28.83116175359652,22.000749969482424,15.170338185368328,,
2023-02-02,27.5,30.290000915527344,27.486000061035156,29.21299934387207,10415000,22.636099910736085,22.597456247520014,88.0367094740309,,,,29.6649476720466,22.636099910736085,15.60725214942557,,
2023-02-03,27.910999298095703,30.34000015258789,27.83799934387207,28.47599983215332,6303000,23.2770998954773,23.157317541294617,84.35976630632122,,,,29.973196114844036,23.2770998954773,16.581003676110562,,
2023-02-06,27.430999755859375,28.62299919128418,27.11599922180176,28.204999923706055,4206000,23.8850998878479,23.63804919676237,82.9872387968767,,,,30.029628738365563,23.8850998878479,17.740571037330238,,
2023-02-07,27.975000381469727,28.732999801635746,27.038000106811523,28.386999130249023,5013000,24.429399871826178,24.09033014280872,83.18510196639522,,,,30.12784321926721,24.429399871826178,18.73095652438514,,
2023-02-08,28.243000030517575,29.041000366210938,27.166000366210938,27.59600067138672,3156000,24.85919990539551,24.424203526482813,78.89066156810155,3.434097975173202,,,30.13585981860656,24.85919990539551,19.582539992184454,,
2023-02-09,27.60099983215332,27.76099967956543,24.558000564575195,24.90399932861328,7268000,25.130599880218508,24.469898364780953,66.33868297905117,3.062588661782634,,,29.79462612867659,25.130599880218508,20.466573631760426,,
2023-02-10,24.600000381469727,25.25900077819824,24.10099983215332,24.336999893188477,4362000,25.29659986495972,24.457241367486432,64.02795788872503,2.69138809192101,,,29.58431914051196,25.29659986495972,21.00888058940748,,
2023-02-13,23.902999877929688,25.065000534057617,23.65399932861328,24.924999237060547,2892000,25.457999801635747,24.5017897360173,65.3749072796139,2.416796275820687,,,29.42240784325943,25.457999801635747,21.493591760012063,,
2023-02-14,25.10199928283691,27.67799949645996,24.399999618530273,27.11400032043457,6728000,25.63409986495972,24.75057169643799,69.89437827834588,2.3487395687084387,,,29.564056859236267,25.63409986495972,21.704142870683174,,
2023-02-15,27.558000564575195,29.972999572753903,27.208999633789062,29.84000015258789,7082000,26.020149898529056,25.23527916845227,74.37927639653336,2.4861111999608347,,,30.009530397742168,26.020149898529056,22.030769399315943,,
