date,open,high,low,close,volume,sma_20,ema_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,published_at,sentiment_score
2023-01-03,15.191422621208718,15.23862955307457,14.945942613682448,15.163097381591797,18233900,,,,,,,,,,,
2023-01-04,15.24807275889163,15.60213018425674,15.219749317393102,15.502994537353516,15865500,,,100.0,,,,,,,,
2023-01-05,15.380254317974243,15.573805624577249,15.281116877359782,15.53131866455078,13099500,,,100.0,,,,,,,,
2023-01-06,15.748471047174842,16.248870943942524,15.739029301843347,16.154457092285156,15242500,,,100.0,,,,,,,,
2023-01-09,16.145015274823148,16.28663785250526,15.946742225405162,16.012832641601562,19294700,,,96.89054906595726,,,,,,,,
2023-01-10,15.861770209326478,16.182782384112066,15.75319282680032,16.107250213623047,16777600,,,96.95845033540884,,,,,,,,
2023-01-11,16.041160799205542,16.09780948043062,15.842889514503216,15.965628623962402,16002800,,,93.65486266232256,,,,,,,,
2023-01-12,15.682384146186266,15.78623976645633,15.399137125232624,15.408578872680664,22445800,,,81.84270228472981,,,,,,,,
2023-01-13,15.266955157627311,15.54548038428325,15.219748224633042,15.53131866455078,12392100,,,82.3703201712898,,,,,,,,
2023-01-17,15.484108972579104,15.531317703481182,15.14893508690461,15.342486381530762,14189500,,,78.58682168146439,,,,,,,,
2023-01-18,15.342486214720722,15.436901874669406,15.17253838697888,15.18198013305664,13629400,,,75.41589581618547,,,,,,,,
2023-01-19,15.04980019299648,15.078125434624669,14.860969750881416,14.927061080932615,12533300,,,70.54721533532702,,,,,,,,
2023-01-20,14.955385728349112,15.068683995937867,14.766555282367854,15.059242248535156,12713700,,,71.57203197940801,,,,,,,,
2023-01-23,15.134773575318931,15.380253576884742,15.098894759259096,15.26695442199707,10009600,,,73.15289526958652,,,,,,,,
2023-01-24,15.134773575318931,15.356648310695954,15.0403579130507,15.26695442199707,9550900,,,73.15289526958654,,,,,,,,
2023-01-25,15.1347750484385,15.266955907982256,14.89401499617906,15.229188919067385,10570700,,,72.30504379622468,,,,,,,,
2023-01-26,15.342485584053811,15.38025256681241,15.097005598609488,15.314160346984863,11148700,,,73.06156812379814,,,,,,,,
2023-01-27,15.27639728279397,15.380254698948823,15.200865107634742,15.238630294799805,9423100,,,71.19977096277381,,,,,,,,
2023-01-30,15.097006057302334,15.276395629198364,15.045078255260393,15.115889549255373,10476500,,,68.1600954830878,,,,,,,,
2023-01-31,15.115891553981063,15.24807241352482,15.012034135294314,15.229188919067385,24130400,15.427460670471191,15.427460670471191,69.45635771935542,,,,16.12740777080437,15.427460670471191,14.727513570138012,,
2023-02-01,15.219747914174608,15.276396592778,15.021474837819191,15.21030616760254,18695100,15.429821109771728,15.406779289245604,68.95251649430179,,,,16.126496990287094,15.429821109771728,14.733145229256364,,
