date,open,high,low,close,volume,sma_20,ema_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,published_at,sentiment_score
2023-01-03,44.6683216484456,44.84564968150802,44.155000659851495,44.74298477172851,17718900,,,,,,,,,,,
2023-01-04,45.42034273272513,45.608497319079675,44.376088187770144,44.73358154296875,18339800,,,0.0,,,,,,,,
2023-01-05,44.67713367701705,44.67713367701705,43.99036896003071,44.10326385498047,17372100,,,0.0,,,,,,,,
2023-01-06,44.648911286821374,45.711981628531454,44.47957252128348,45.45797348022461,20823000,,,65.97028063541741,,,,,,,,
2023-01-09,45.4015299865084,46.295261640588386,45.36390193769224,45.702579498291016,13938000,,,69.83925617610383,,,,,,,,
2023-01-10,45.90953942484513,46.29525468003415,45.71197874044952,45.918949127197266,12474400,,,72.78662122319874,,,,,,,,
2023-01-11,45.93776780917332,46.31407338548761,45.81546679221485,46.295257568359375,12530900,,,76.99689786103703,,,,,,,,
2023-01-12,46.29525508308826,46.50222547163792,45.956577570461526,46.097694396972656,14241700,,,70.80349180948538,,,,,,,,
2023-01-13,45.683756371221605,46.11650936775658,45.55204566080887,45.98480224609375,12649300,,,67.46406980563127,,,,,,,,
2023-01-17,46.02243581808174,46.04125163611554,45.10989197031952,45.23219299316406,19290800,,,50.39838449707006,,,,,,,,
2023-01-18,45.33567143029756,45.41093469715533,44.11267205385953,44.1220817565918,19882200,,,35.95207806172812,,,,,,,,
2023-01-19,44.16911986833532,44.263195363933434,43.6422877622356,43.7081413269043,19118600,,,32.24096435037057,,,,,,,,
2023-01-20,43.33183059345744,44.0562233072633,42.964927591335226,44.00918197631836,21847200,,,37.309191962399034,,,,,,,,
2023-01-23,44.122082356873925,45.034626153063975,44.03741297488205,44.68654251098633,15180500,,,46.92823477882057,,,,,,,,
2023-01-24,44.67713405340489,45.1757406163422,44.27260298163502,44.978179931640625,14872700,,,50.45317580399915,,,,,,,,
2023-01-25,45.13811492919922,45.2321940215071,44.43253788626701,45.13811492919922,14638700,,,52.3233373075369,,,,,,,,
2023-01-26,45.29804649390864,45.59909240449689,44.997000583320386,45.47679138183594,12952700,,,56.1019685664325,,,,,,,,
2023-01-27,45.251007249600896,45.843692983590614,45.12870981002801,45.636722564697266,13414800,,,57.8027392272731,,,,,,,,
2023-01-30,45.2886359603145,45.62731350070535,45.26982014265387,45.36389923095703,19261900,,,53.961942436250645,,,,,,,,
2023-01-31,45.2698129175494,45.80605107466737,45.20395936062261,45.787235260009766,16821600,45.15880851745606,45.15880851745605,58.56292326442955,,,,46.629525521106714,45.15880851745606,43.68809151380541,,
2023-02-01,45.52382226299547,46.00361657786109,44.695944339428195,45.69316101074219,19639400,45.206317329406744,45.20969923110235,57.19500008154847,,,,46.6816155351568,45.206317329406744,43.73101912365669,,
2023-02-02,45.65553029647774,46.62452505885988,45.49560124748013,46.398738861083984,17883800,45.28957519531251,45.32294110062441,63.98909828495625,,,,46.835038007558175,45.28957519531251,43.74411238306684,,
2023-02-03,46.3799284605102,46.3799284605102,45.636719809132536,45.74961471557617,17980000,45.37189273834229,45.36357668300077,55.29385570124854,,,,46.82867376007248,45.37189273834229,43.915111716612095,,
2023-02-06,45.22278413799694,45.42034484793192,44.705361692988475,44.75239944458008,13991600,45.33661403656006,45.30536932696071,45.14473036543362,,,,46.8173250169523,45.33661403656006,43.85590305616781,,
2023-02-07,44.441944714385166,45.29804466086807,44.187936564714384,45.006404876708984,16675200,45.301805305480954,45.27689652217483,47.774242943170535,,,,46.77919485818218,45.301805305480954,43.82441575277973,,
2023-02-08,44.5736528253364,44.72417577784544,43.99978294741123,44.17852783203125,18905500,45.214784240722665,45.172289980256394,40.89372556504557,-0.0166066095184334,,,46.74074832441515,45.214784240722665,43.68882015703018,,
2023-02-09,44.43253909652829,44.60187787854453,43.679924281317504,43.962154388427734,18598400,45.09812908172608,45.057038971510806,39.30060262299382,-0.1120456193777741,,,46.632555511133035,45.09812908172608,43.56370265231912,,
2023-02-10,43.93392212739605,44.517198023487914,43.87747468374213,44.460750579833984,17397300,45.016281890869145,45.00024960087491,44.651517194989026,-0.1457688440912576,,,46.50258358423558,45.016281890869145,43.52998019750271,,
2023-02-13,44.639503696816526,45.14751997663489,44.58305624725335,45.02521896362305,19422100,44.968302726745605,45.00262763542236,50.02294393241037,-0.1255001736461025,,,46.38685634275769,44.968302726745605,43.54974911073352,,
2023-02-14,44.949954499547125,45.156924887012586,44.38549437395945,44.87469482421875,19134400,44.95042781829834,44.99044355816487,48.66661115817249,-0.1201975834361803,,,46.36423161848915,44.95042781829834,43.53662401810752,,
2023-02-15,44.6865448740272,45.64613005776162,44.52661580444663,45.58027648925781,27071200,45.02333755493164,45.04661812303087,54.84692035241592,-0.0583876425171894,,,46.40886572018963,45.02333755493164,43.637809389673656,,
2023-02-16,47.02906397227852,48.675410425332124,46.85031548914669,47.96983337402344,48125300,45.2364221572876,45.32501957550635,68.62412001631613,0.1813242580418688,,,47.005175222138654,45.2364221572876,43.467669092436545,,
2023-02-17,48.28969531833444,48.39317693841351,47.602930494056615,47.76286315917969,25321400,45.424106216430665,45.557195154903816,66.72506417073974,0.3505559093408692,,,47.41482048900861,45.424106216430665,43.43339194385272,,
2023-02-21,47.70641520096337,47.75345295300451,46.68097641596458,46.746829986572266,25100500,45.52712059020997,45.67049371030081,58.209053349080605,0.3980987914971479,0.0390524984769942,0.3590462930201536,47.56712428156122,45.52712059020997,43.48711689885872,,
2023-02-22,46.89735218506984,46.89735218506984,45.994214441039,46.38933944702149,20301900,45.59767856597901,45.738955209036114,55.523903398303354,0.4022929861397912,0.1117005960095536,0.2905923901302376,47.65440374232864,45.59767856597901,43.54095338962938,,
2023-02-23,46.60571316785008,46.73742029899759,45.67434995812813,46.295257568359375,14066200,45.65553569793701,45.79193638611452,54.807359181934906,0.3934893934891548,0.1680583555054739,0.2254310379836809,47.72237197733099,45.65553569793701,43.58869941854304,,
2023-02-24,45.918953227472265,46.00362261245225,45.31685782942001,45.608497619628906,17251600,45.66212100982666,45.77446602740161,49.75933702731704,0.3273235128129883,0.1999113869669768,0.1274121258460115,47.72747602786664,45.66212100982666,43.59676599178669,,
2023-02-27,46.05066319751314,46.417562692099736,45.674353999154825,45.843692779541016,14776400,45.67246952056885,45.781059051414886,51.409922694340096,0.2905159721871797,0.2180323040110174,0.0724836681761623,47.73928533944411,45.67246952056885,43.60565370169359,,
2023-02-28,45.91895077060804,46.031842081624426,45.51441968498678,45.55204772949219,16622400,45.68187694549561,45.75924844932701,49.24922970380483,0.2351022999301619,0.2214463031948463,0.0136559967353156,47.74469802048127,45.68187694549561,43.619055870509946,,
2023-03-01,45.57086688311339,45.71198372377991,45.17574547124768,45.47679138183594,13449300,45.666354751586915,45.73234777623262,48.68067026679675,0.1830044457855066,0.2137579317129784,-0.0307534859274717,47.73044267999183,45.666354751586915,43.602266823182,,
2023-03-02,45.45797594402614,45.749615742425966,45.26982135114723,45.65553665161133,18281800,45.66447353363037,45.72503243103059,50.15262622636266,0.1543603998618223,0.2018784253427472,-0.0475180254809248,47.72852888933534,45.66447353363037,43.600418177925405,,
2023-03-03,46.08829031340036,46.43637395504368,45.92835766372631,46.36111068725586,15969900,45.66259212493897,45.78561131257585,55.56993406403442,0.1864444989204727,0.1987916400582923,-0.0123471411378195,47.72403382995074,45.66259212493897,43.601150419927194,,
2023-03-06,46.53044855822068,46.85971996534925,46.32348175327565,46.49281692504883,13878400,45.6997522354126,45.85296422804947,56.51984043117027,0.2199633704408441,0.2030259861348027,0.0169373843060414,47.792682828004594,45.6997522354126,43.60682164282061,,
2023-03-07,46.63393479737513,46.81267967581141,45.74961293057178,46.01302719116211,17506600,45.76278362274171,45.86820831977449,52.146081797938805,0.2054440645648014,0.2035096018208024,0.0019344627439989,47.813295612409966,45.76278362274171,43.71227163307345,,
2023-03-08,46.11651774180974,46.351710098557795,45.853103450652085,46.20118713378906,12055500,45.82252273559571,45.899920587775874,53.660568591348856,0.2067372070701694,0.2041551228706758,0.0025820841994935,47.850906855915305,45.82252273559571,43.79413861527612,,
2023-03-09,46.379924057453685,46.74682349668837,45.82487004742559,45.918949127197266,12497700,45.90954380035401,45.90173282962553,51.0506768125803,0.1828796605634011,0.1999000304092209,-0.0170203698458198,47.79245835973484,45.90954380035401,44.02662924097318,,
2023-03-10,45.994213620574016,46.25762789402985,45.43915955239899,45.68376159667969,16338200,45.9956241607666,45.88097366458307,48.91567259187235,0.1433423534804774,0.1885884950234722,-0.0452461415429948,47.659192115644295,45.9956241607666,44.33205620588891,,
