Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower
2023-01-03 00:00:00-05:00,9.149999618530272,9.279999732971191,8.6899995803833,8.850000381469727,15548400,0.0,0.0,,,,,,,,,
2023-01-04 00:00:00-05:00,9.149999618530272,9.3100004196167,9.0,9.300000190734863,26092700,0.0,0.0,,,100.0,,,,,,
2023-01-05 00:00:00-05:00,9.149999618530272,9.369999885559082,8.920000076293945,9.140000343322754,21044000,0.0,0.0,,,97.33777175564538,,,,,,
2023-01-06 00:00:00-05:00,9.220000267028809,9.44499969482422,8.899999618530273,9.220000267028809,24456900,0.0,0.0,,,97.37539565618422,,,,,,
2023-01-09 00:00:00-05:00,9.390000343322754,9.520000457763672,9.199999809265137,9.199999809265137,16666200,0.0,0.0,,,97.00628765280418,,,,,,
2023-01-10 00:00:00-05:00,9.119999885559082,9.437999725341797,9.09000015258789,9.420000076293944,18594100,0.0,0.0,,,97.13493665177744,,,,,,
2023-01-11 00:00:00-05:00,9.460000038146973,9.75,9.300000190734863,9.65999984741211,24151800,0.0,0.0,,,97.2726299228037,,,,,,
2023-01-12 00:00:00-05:00,9.75,9.90999984741211,9.354999542236328,9.640000343322754,21738600,0.0,0.0,,,96.85490231546636,,,,,,
2023-01-13 00:00:00-05:00,9.5,9.8149995803833,9.399999618530272,9.800000190734863,16051000,0.0,0.0,,,96.96711538276875,,,,,,
2023-01-17 00:00:00-05:00,9.729999542236328,9.800000190734863,9.300000190734863,9.670000076293944,29736200,0.0,0.0,,,94.03155011962671,,,,,,
2023-01-18 00:00:00-05:00,9.770000457763672,9.850000381469728,9.25,9.40999984741211,23576500,0.0,0.0,,,88.2755303332023,,,,,,
2023-01-19 00:00:00-05:00,9.329999923706056,9.75,9.30500030517578,9.619999885559082,23414600,0.0,0.0,,,88.86824107976268,,,,,,
2023-01-20 00:00:00-05:00,9.6899995803833,10.0,9.475000381469728,9.989999771118164,23493400,0.0,0.0,,,89.84255922857447,,,,,,
2023-01-23 00:00:00-05:00,9.960000038146973,10.369999885559082,9.795000076293944,10.199999809265137,21301000,0.0,0.0,,,90.35836946059128,,,,,,
2023-01-24 00:00:00-05:00,10.170000076293944,10.470000267028809,10.020000457763672,10.260000228881836,21399100,0.0,0.0,,,90.50670399549458,,,,,,
2023-01-25 00:00:00-05:00,10.0,10.06999969482422,9.510000228881836,9.670000076293944,43033300,0.0,0.0,,,77.8271133988885,,,,,,
2023-01-26 00:00:00-05:00,9.989999771118164,10.34000015258789,9.890000343322754,10.1899995803833,29750600,0.0,0.0,,,80.42944752277889,,,,,,
2023-01-27 00:00:00-05:00,10.199999809265137,11.010000228881836,10.100000381469728,10.90999984741211,52512100,0.0,0.0,,,83.34430880910217,,,,,,
2023-01-30 00:00:00-05:00,10.800000190734863,11.15999984741211,10.6899995803833,11.09000015258789,41466400,0.0,0.0,,,83.98644596914087,,,,,,
2023-01-31 00:00:00-05:00,11.260000228881836,11.56999969482422,11.18000030517578,11.5600004196167,73903200,0.0,0.0,9.840000057220458,9.84000005722046,85.55269732833311,,,,11.197497727934886,9.840000057220458,8.48250238650603
2023-02-01 00:00:00-05:00,10.06999969482422,10.470000267028809,9.850000381469728,10.369999885559082,118212400,0.0,0.0,9.916000032424924,9.890476231347948,67.54033492240879,,,,11.21209263447204,9.916000032424924,8.61990743037781
2023-02-02 00:00:00-05:00,10.800000190734863,11.68000030517578,10.619999885559082,11.399999618530272,81750200,0.0,0.0,10.021000003814695,10.03424036346055,72.86550365905252,,,,11.435325231770978,10.021000003814695,8.606674775858416
2023-02-03 00:00:00-05:00,10.869999885559082,11.609999656677246,10.779999732971191,11.0,44759900,0.0,0.0,10.11399998664856,10.126217471702402,68.1870897446461,,,,11.52898266546621,10.11399998664856,8.69901730783091
2023-02-06 00:00:00-05:00,10.90999984741211,12.170000076293944,10.869999885559082,12.06999969482422,64353000,0.0,0.0,10.256499958038331,10.311339588190194,73.15282947198511,,,,11.845930952422878,10.256499958038331,8.667068963653785
2023-02-07 00:00:00-05:00,12.210000038146973,12.4399995803833,11.81999969482422,12.210000038146973,53492300,0.0,0.0,10.406999969482424,10.492164392947982,73.73060709644353,,,,12.13201703370437,10.406999969482424,8.681982905260478
2023-02-08 00:00:00-05:00,12.170000076293944,12.289999961853027,11.550000190734863,11.5600004196167,33392500,0.0,0.0,10.51399998664856,10.593863062154528,66.56762382611848,0.9033474403407844,,,12.24632100393544,10.51399998664856,8.781678969361682
2023-02-09 00:00:00-05:00,11.800000190734863,11.829999923706056,10.890000343322754,10.979999542236328,34700500,0.0,0.0,10.579999971389771,10.630637965019462,60.88371020606795,0.8259487813531852,,,12.27737440992386,10.579999971389771,8.882625532855682
2023-02-10 00:00:00-05:00,10.800000190734863,10.939000129699709,10.479999542236328,10.649999618530272,25603800,0.0,0.0,10.630499935150148,10.632481932020491,57.856739340053096,0.7295715043994182,,,12.27218782546196,10.630499935150148,8.988812044838335
2023-02-13 00:00:00-05:00,10.800000190734863,11.149999618530272,10.630000114440918,10.710000038146973,25883300,0.0,0.0,10.675999927520753,10.639864608794442,58.263045140173986,0.6505343949104834,,,12.27292704550519,10.675999927520753,9.079072809536315
2023-02-14 00:00:00-05:00,10.640000343322754,11.100000381469728,10.539999961853027,10.850000381469728,29261700,0.0,0.0,10.734999942779542,10.65987753952542,59.250254545656354,0.5923653548077432,,,12.264673209988311,10.734999942779542,9.205326675570772
2023-02-15 00:00:00-05:00,10.850000381469728,11.279999732971191,10.81999969482422,11.260000228881836,23074900,0.0,0.0,10.827499961853029,10.71703208136889,62.07908313077298,0.5727472587395237,,,12.245130132185023,10.827499961853029,9.409869791521029
2023-02-16 00:00:00-05:00,10.9399995803833,11.390000343322754,10.6899995803833,10.729999542236328,50141500,0.0,0.0,10.88299994468689,10.71826707764198,56.60841755640168,0.5085706642101986,,,12.18976858793343,10.88299994468689,9.57623130144035
2023-02-17 00:00:00-05:00,10.579999923706056,10.68000030517578,10.170000076293944,10.359999656677246,35737500,0.0,0.0,10.901499938964845,10.684146370883433,53.09098714506111,0.4229785190590309,,,12.16700034831766,10.901499938964845,9.635999529612029
2023-02-21 00:00:00-05:00,10.140000343322754,10.258000373840332,9.789999961853027,9.8100004196167,28713200,0.0,0.0,10.881999969482422,10.600894375524696,48.28782423042862,0.3072242950405055,0.6125875792067637,-0.3053632841662581,12.201023867896165,10.881999969482422,9.56297607106868
2023-02-22 00:00:00-05:00,9.859999656677246,9.989999771118164,9.75,9.899999618530272,17750200,0.0,0.0,10.863999938964843,10.53414249390618,49.09932934538875,0.2202119553947046,0.5341124544443518,-0.3139004990496472,12.225622589549303,10.863999938964843,9.502377288380387
2023-02-23 00:00:00-05:00,10.050000190734863,10.239999771118164,9.880999565124512,10.100000381469728,23914800,0.0,0.0,10.885499954223633,10.492795626055088,50.9417475505941,0.1654848332811163,0.4603869302117047,-0.2949020969305884,12.183105121568095,10.885499954223633,9.58789478687917
2023-02-24 00:00:00-05:00,9.850000381469728,9.9399995803833,9.68000030517578,9.8100004196167,20102200,0.0,0.0,10.866499996185304,10.427767511156194,48.21646788158194,0.0975876912690196,0.3878270824231677,-0.2902393911541481,12.214435778217505,10.866499996185304,9.518564214153104
2023-02-27 00:00:00-05:00,10.079999923706056,10.25,9.81999969482422,9.880000114440918,26116500,0.0,0.0,10.815000009536742,10.375599187659502,48.926722158656766,0.0488638355330532,0.3200344330451449,-0.2711705975120916,12.229418559297928,10.815000009536742,9.400581459775555
2023-02-28 00:00:00-05:00,9.970000267028809,10.25,9.93000030517578,10.149999618530272,32572900,0.0,0.0,10.767999982833862,10.354113514409098,51.67970358071794,0.0316714436384053,0.262361835163797,-0.2306903915253916,12.205033006859534,10.767999982833862,9.33096695880819
2023-03-01 00:00:00-05:00,10.149999618530272,10.329999923706056,10.029000282287598,10.140000343322754,22501900,0.0,0.0,10.696999979019164,10.333721783829446,51.56884044613846,0.017043029816774,0.2132980740943924,-0.1962550442776183,12.110620748902656,10.696999979019164,9.283379209135672
2023-03-02 00:00:00-05:00,9.899999618530272,10.140000343322754,9.880999565124512,10.100000381469728,17552800,0.0,0.0,10.683500003814697,10.31146260265233,51.09663048864849,0.0021969191270301,0.17107784310092,-0.1688809239738898,12.11440551271253,10.683500003814697,9.252594494916863
2023-03-03 00:00:00-05:00,10.1899995803833,10.699999809265137,10.170000076293944,10.649999618530272,24543000,0.0,0.0,10.646000003814695,10.343704223212134,56.9358031809905,0.034414897820783,0.1437452540448926,-0.1093303562241096,12.0386290610225,10.646000003814695,9.253370946606896
2023-03-06 00:00:00-05:00,10.869999885559082,12.175000190734863,10.829999923706056,11.65999984741211,81524000,0.0,0.0,10.678999996185302,10.46906571123118,65.16216431452533,0.1398345301803001,0.1429631092719741,-0.0031285790916739,12.133522471122328,10.678999996185302,9.224477521248277
2023-03-07 00:00:00-05:00,11.710000038146973,12.670000076293944,11.6899995803833,11.720000267028809,67925800,0.0,0.0,10.661500024795531,10.58820233559286,65.58277927448977,0.2256210615974332,0.1594946997370659,0.0661263618603672,12.055835319679408,10.661500024795531,9.26716472991166
2023-03-08 00:00:00-05:00,11.279999732971191,11.489999771118164,10.979999542236328,11.050000190734863,36499500,0.0,0.0,10.603500032424927,10.63218308370162,57.26799852928838,0.2368142517885765,0.174958610147368,0.0618556416412084,11.820599426729286,10.603500032424927,9.386400638120572
2023-03-09 00:00:00-05:00,11.079999923706056,11.350000381469728,10.579999923706056,10.65999984741211,25967100,0.0,0.0,10.558500003814697,10.634832299293096,53.05166621005902,0.2117739688323752,0.1823216818843695,0.0294522869480056,11.694673746248249,10.558500003814697,9.422326261381146
2023-03-10 00:00:00-05:00,10.649999618530272,10.699999809265137,10.220000267028809,10.34000015258789,23701000,0.0,0.0,10.526500034332276,10.606753047225936,49.81111877739928,0.1642150937800579,0.1787003642635072,-0.0144852704834492,11.649358371624766,10.526500034332276,9.403641697039786
2023-03-13 00:00:00-04:00,10.1899995803833,10.510000228881836,9.949999809265137,10.229999542236328,27246600,0.0,0.0,10.50550003051758,10.570871761036448,48.70966888279037,0.116307492343159,0.1662217898794376,-0.0499142975362785,11.634029571065632,10.50550003051758,9.376970489969526
2023-03-14 00:00:00-04:00,10.550000190734863,10.699999809265137,10.1899995803833,10.369999885559082,26552900,0.0,0.0,10.488500022888184,10.55174110622908,50.218447684127675,0.0886157238204159,0.1507005766676332,-0.0620848528472173,11.614435602788149,10.488500022888184,9.36256444298822
2023-03-15 00:00:00-04:00,10.130000114440918,10.369999885559082,9.859999656677246,10.34000015258789,22619500,0.0,0.0,10.463000011444093,10.531575301120396,49.8798467491765,0.063516886890989,0.1332638387123044,-0.0697469518213154,11.578080218512174,10.463000011444093,9.347919804376009
2023-03-16 00:00:00-04:00,10.75,11.18000030517578,10.380000114440918,11.09000015258789,52433400,0.0,0.0,10.454500007629395,10.584758620307776,57.580370994659674,0.1029577766255869,0.1272026262949609,-0.0242448496693739,11.547522804287958,10.454500007629395,9.361477210970833
2023-03-17 00:00:00-04:00,10.869999885559082,10.949999809265137,10.399999618530272,10.699999809265137,34496200,0.0,0.0,10.453000020980834,10.595733971637047,53.01868619514738,0.1015743121169681,0.1220769634593623,-0.0205026513423942,11.54458779389808,10.453000020980834,9.361412248063589
2023-03-20 00:00:00-04:00,10.75,10.918999671936035,10.470000267028809,10.65999984741211,17665600,0.0,0.0,10.46800003051758,10.601854531234672,52.55877359434058,0.0961419790109197,0.1168899665696738,-0.0207479875587541,11.562305215059084,10.46800003051758,9.373694845976074
2023-03-21 00:00:00-04:00,10.75,11.470000267028809,10.729999542236328,11.380000114440918,23426500,0.0,0.0,10.54650001525879,10.675963634397172,59.38782469989078,0.1482261612234552,0.1231572055004301,0.0250689557230251,11.66570106043478,10.54650001525879,9.427298970082798
2023-03-22 00:00:00-04:00,11.350000381469728,11.699999809265137,11.020000457763672,11.050000190734863,21179600,0.0,0.0,10.60400004386902,10.711586163572193,55.44817525733791,0.1610188894279662,0.1307295422859373,0.0302893471420289,11.702406115915776,10.60400004386902,9.505593971822265
2023-03-23 00:00:00-04:00,11.5600004196167,12.109999656677246,11.15999984741211,11.390000343322754,39608900,0.0,0.0,10.668500041961671,10.77619703783415,58.50261031815586,0.1963292283766566,0.1438494795040812,0.0524797488725754,11.792159715662711,10.668500041961671,9.544840368260632
2023-03-24 00:00:00-04:00,11.449999809265137,11.734999656677246,11.31999969482422,11.5600004196167,19197900,0.0,0.0,10.75600004196167,10.850844978956298,59.98000692288194,0.2353179133727057,0.1621431662778061,0.0731747470948995,11.871139641590544,10.75600004196167,9.640860442332794
2023-03-27 00:00:00-04:00,11.649999618530272,12.09000015258789,11.5600004196167,11.739999771118164,25453300,0.0,0.0,10.849000024795531,10.93552638773362,61.54127578566131,0.2775418409010921,0.1852229012024633,0.0923189396986288,11.96663872232922,10.849000024795531,9.731361327261846
2023-03-28 00:00:00-04:00,11.609999656677246,11.699999809265137,10.880000114440918,11.0600004196167,31806300,0.0,0.0,10.894500064849854,10.94738105743677,53.111575810240645,0.2532154331081031,0.1988214075835913,0.0543940255245118,11.967821621223411,10.894500064849854,9.821178508476295
2023-03-29 00:00:00-04:00,11.18000030517578,11.1899995803833,10.640000343322754,10.779999732971191,38808200,0.0,0.0,10.926500034332276,10.931439978916238,50.07026507860619,0.2089343986306726,0.2008440057930075,0.008090392837665,11.944680406580645,10.926500034332276,9.90831966208391
2023-03-30 00:00:00-04:00,10.850000381469728,11.0,10.670000076293944,10.90999984741211,22164200,0.0,0.0,10.967000007629396,10.929398061630131,51.46002715961998,0.1822306411620964,0.1971213328668253,-0.0148906917047289,11.912285358769912,10.967000007629396,10.021714656488877
2023-03-31 00:00:00-04:00,10.920000076293944,11.260000228881836,10.80500030517578,11.210000038146973,22284200,0.0,0.0,10.99500002861023,10.95612205939364,54.600498006058295,0.1831638305412095,0.1943298324017022,-0.0111660018604926,11.934223294937066,10.99500002861023,10.055776762283394
2023-04-03 00:00:00-04:00,11.06999969482422,11.30500030517578,10.979999542236328,11.239999771118164,15085400,0.0,0.0,10.974000024795531,10.983158031938832,54.91462945830086,0.184200765812676,0.192304019083897,-0.0081032532712209,11.870625011249327,10.974000024795531,10.07737503834174
2023-04-04 00:00:00-04:00,11.34000015258789,11.470000267028809,10.880000114440918,11.0,18604100,0.0,0.0,10.938000011444093,10.98476202889704,51.82519222278529,0.1637687445736269,0.186596964181843,-0.0228282196082161,11.767207036226056,10.938000011444093,10.108792986662127
2023-04-05 00:00:00-04:00,10.850000381469728,10.899999618530272,10.329999923706056,10.390000343322754,21294500,0.0,0.0,10.905000019073489,10.928118058842346,44.909536867381654,0.0972334989724998,0.1687242711399743,-0.0714907721674744,11.7656859148461,10.905000019073489,10.044314123300875
2023-04-06 00:00:00-04:00,10.350000381469728,10.6899995803833,10.229999542236328,10.5600004196167,16512800,0.0,0.0,10.900000047683717,10.893059236058953,47.03091975521378,0.0575579308814173,0.146491003088263,-0.0889330722068456,11.767456179271106,10.900000047683717,10.032543916096328
2023-04-10 00:00:00-04:00,10.359999656677246,10.420000076293944,10.15999984741211,10.359999656677246,18457500,0.0,0.0,10.901000022888184,10.842291657070218,44.8431290813493,0.0098626764344711,0.1191653377575046,-0.1093026613230334,11.765914035020534,10.901000022888184,10.036086010755833
2023-04-11 00:00:00-04:00,10.399999618530272,10.729999542236328,10.390000343322754,10.5600004196167,19691800,0.0,0.0,10.917500066757205,10.81540677731274,47.47447174246302,-0.011663318768786,0.0929996064522465,-0.1046629252210325,11.742239455577344,10.917500066757205,10.092760677937065
2023-04-12 00:00:00-04:00,10.6899995803833,10.779999732971191,10.359999656677246,10.619999885559082,21840300,0.0,0.0,10.930000066757202,10.796796597145724,48.27174289068493,-0.0236092172287101,0.0696778417160551,-0.0932870589447653,11.728323335459551,10.930000066757202,10.131676798054851
2023-04-13 00:00:00-04:00,10.789999961853027,11.020000457763672,10.710000038146973,10.739999771118164,18569700,0.0,0.0,10.950000047683716,10.79138737561929,49.90935256321172,-0.0231268480318735,0.0511169037664694,-0.074243751798343,11.707179080098104,10.950000047683716,10.192821015269327
2023-04-14 00:00:00-04:00,10.670000076293944,10.949999809265137,10.550000190734863,10.6899995803833,19894800,0.0,0.0,10.930000019073487,10.781731395120625,49.210293268168314,-0.0264739888276519,0.0355987252476451,-0.0620727140752971,11.69244354175238,10.930000019073487,10.167556496394594
2023-04-17 00:00:00-04:00,10.600000381469728,10.880000114440918,10.56999969482422,10.880000114440918,20609400,0.0,0.0,10.939000034332278,10.791090320770175,51.963694610184795,-0.0136379569470683,0.0257513888087024,-0.0393893457557708,11.694589938292516,10.939000034332278,10.18341013037204
2023-04-18 00:00:00-04:00,11.149999618530272,11.34000015258789,11.010000228881836,11.039999961853027,26453100,0.0,0.0,10.958000040054324,10.814796000873306,54.214664302393295,0.0093377020913578,0.0224686514652335,-0.0131309493738756,11.70361661598892,10.958000040054324,10.212383464119725
2023-04-19 00:00:00-04:00,10.850000381469728,11.399999618530272,10.850000381469728,10.979999542236328,28011600,0.0,0.0,10.938000011444093,10.830529671479308,53.20774581885922,0.0224458037378934,0.0224640819197655,-1.827818187211117e-05,11.658294435130395,10.938000011444093,10.217705587757788
2023-04-20 00:00:00-04:00,10.800000190734863,10.875,10.119999885559082,10.140000343322754,34102800,0.0,0.0,10.892500019073488,10.764764973559636,41.56794889934068,-0.0345485917941115,0.0110615471769901,-0.0456101389711016,11.689616663989904,10.892500019073488,10.095383374157072
2023-04-21 00:00:00-04:00,10.199999809265137,10.34000015258789,9.979999542236328,10.010000228881836,26418600,0.0,0.0,10.823500013351442,10.692882616923654,40.10568412475003,-0.0891789838410375,-0.0089865590266154,-0.0801924248144221,11.673565189591631,10.823500013351442,9.97343483711125
2023-04-24 00:00:00-04:00,10.020000457763672,10.265999794006348,9.920000076293944,10.220000267028809,15394600,0.0,0.0,10.756500005722046,10.647846202647957,43.55964550917173,-0.1142121485402558,-0.0300316769293435,-0.0841804716109123,11.574430698900526,10.756500005722046,9.938569312543564
